,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_adaptive_parsimony_scaling,param_crossover_probability,param_fraction_replaced,param_fraction_replaced_hof,param_ncycles_per_iteration,param_niterations,param_optimize_probability,param_optimizer_f_calls_limit,param_optimizer_iterations,param_optimizer_nrestarts,param_perturbation_factor,param_populations,param_probability_negate_constant,param_topn,param_weight_add_node,param_weight_delete_node,param_weight_do_nothing,param_weight_insert_node,param_weight_mutate_constant,param_weight_mutate_operator,param_weight_randomize,param_weight_rotate_tree,param_weight_simplify,param_weight_swap_operands,params,RMSE_validation,selected_complexity,selected_expr,params_emulator
953,309.22709941864014,0.0,0.018158674240112305,0.0,1199.5490530257534,0.030356540613724198,0.00043345111199055106,0.069422348869961,274,117,0.16799353072441242,14920,9,2,0.1305589630647434,42,0.01111642983946807,15,2.7059366171083554,0.6183501967759059,0.32810753599762305,0.013263854863621543,0.04326397141672267,0.21609394181688596,0.000568650749838333,3.6096669207070042,0.0025811263712482418,0.16040926010627146,"{'adaptive_parsimony_scaling': np.float64(1199.5490530257534), 'crossover_probability': np.float64(0.030356540613724198), 'fraction_replaced': np.float64(0.00043345111199055106), 'fraction_replaced_hof': np.float64(0.069422348869961), 'ncycles_per_iteration': 274, 'niterations': 117, 'optimize_probability': np.float64(0.16799353072441242), 'optimizer_f_calls_limit': 14920, 'optimizer_iterations': 9, 'optimizer_nrestarts': 2, 'perturbation_factor': np.float64(0.1305589630647434), 'populations': 42, 'probability_negate_constant': np.float64(0.01111642983946807), 'topn': 15, 'weight_add_node': np.float64(2.7059366171083554), 'weight_delete_node': np.float64(0.6183501967759059), 'weight_do_nothing': np.float64(0.32810753599762305), 'weight_insert_node': np.float64(0.013263854863621543), 'weight_mutate_constant': np.float64(0.04326397141672267), 'weight_mutate_operator': np.float64(0.21609394181688596), 'weight_randomize': np.float64(0.000568650749838333), 'weight_rotate_tree': np.float64(3.6096669207070042), 'weight_simplify': np.float64(0.0025811263712482418), 'weight_swap_operands': np.float64(0.16040926010627146), 'threshold_for_model_selection': 1.002967867622642}",1.370351891570851,19,-25.620981*Mean_MerWindStr_MAM + 5.660679*Mean_SSS_MAM + 21.808517*sqrt(Mean_SSH_DJF**2) - 186.81044 - 0.00038065022/Mean_ZonCur_SON,"{'adaptive_parsimony_scaling': np.float64(1199.5490530257534), 'alpha': 3.17, 'annealing': False, 'autodiff_backend': None, 'batch_size': 50, 'batching': False, 'binary_operators': None, 'bumper': False, 'cluster_manager': None, 'complexity_mapping': None, 'complexity_of_constants': None, 'complexity_of_operators': None, 'complexity_of_variables': None, 'constraints': None, 'crossover_probability': np.float64(0.030356540613724198), 'data_augmentation_ratio': 1, 'data_augmentation_sigma': 1.0, 'delete_tempfiles': True, 'denoise': False, 'deterministic': True, 'dimensional_constraint_penalty': 100000000, 'dimensionless_constants_only': False, 'early_stop_condition': None, 'elementwise_loss': None, 'expression_spec': None, 'extra_jax_mappings': None, 'extra_sympy_mappings': None, 'extra_torch_mappings': None, 'fast_cycle': False, 'fraction_replaced': np.float64(0.00043345111199055106), 'fraction_replaced_hof': np.float64(0.069422348869961), 'heap_size_hint_in_bytes': None, 'hof_migration': True, 'input_stream': 'stdin', 'logger_spec': None, 'loss_function': None, 'max_evals': None, 'maxdepth': None, 'maxsize': 20, 'migration': True, 'model_selection': 'custom', 'ncycles_per_iteration': 274, 'nested_constraints': None, 'niterations': 117, 'optimize_probability': np.float64(0.16799353072441242), 'optimizer_algorithm': 'BFGS', 'optimizer_f_calls_limit': 14920, 'optimizer_iterations': 9, 'optimizer_nrestarts': 2, 'output_directory': None, 'output_jax_format': False, 'output_torch_format': False, 'parallelism': 'serial', 'parsimony': 0.0, 'perturbation_factor': np.float64(0.1305589630647434), 'population_size': 31, 'populations': 42, 'precision': 32, 'print_precision': 5, 'probability_negate_constant': np.float64(0.01111642983946807), 'procs': None, 'progress': True, 'random_state': 42, 'run_id': None, 'select_k_features': None, 'should_optimize_constants': True, 'should_simplify': True, 'skip_mutation_failures': True, 'temp_equation_file': True, 'tempdir': None, 'threshold_for_model_selection': 1.002967867622642, 'timeout_in_seconds': None, 'topn': 15, 'tournament_selection_n': 15, 'tournament_selection_p': 0.982, 'turbo': False, 'unary_operators': ['square', 'sqrt'], 'update': False, 'update_verbosity': None, 'use_frequency': True, 'use_frequency_in_tournament': True, 'verbosity': 0, 'warm_start': False, 'warmup_maxsize_by': None, 'weight_add_node': np.float64(2.7059366171083554), 'weight_delete_node': np.float64(0.6183501967759059), 'weight_do_nothing': np.float64(0.32810753599762305), 'weight_insert_node': np.float64(0.013263854863621543), 'weight_mutate_constant': np.float64(0.04326397141672267), 'weight_mutate_operator': np.float64(0.21609394181688596), 'weight_optimize': 0.0, 'weight_randomize': np.float64(0.000568650749838333), 'weight_rotate_tree': np.float64(3.6096669207070042), 'weight_simplify': np.float64(0.0025811263712482418), 'weight_swap_operands': np.float64(0.16040926010627146), 'weighted_loss_ratio': 1.0}"
841,191.74261450767517,0.0,0.01913762092590332,0.0,1037.5556303203978,0.02088005308821694,0.0002808271764842089,0.049043927090281964,450,69,0.09730278003388929,10916,9,2,0.11627015830934648,40,0.007635382631919943,8,3.142896905452101,1.2562665797479204,0.19107995391893648,0.010255429738395685,0.03425148993802783,0.21996865656613263,0.0006764012169783189,3.575945387138266,0.002629159576498932,0.2274502704294639,"{'adaptive_parsimony_scaling': np.float64(1037.5556303203978), 'crossover_probability': np.float64(0.02088005308821694), 'fraction_replaced': np.float64(0.0002808271764842089), 'fraction_replaced_hof': np.float64(0.049043927090281964), 'ncycles_per_iteration': 450, 'niterations': 69, 'optimize_probability': np.float64(0.09730278003388929), 'optimizer_f_calls_limit': 10916, 'optimizer_iterations': 9, 'optimizer_nrestarts': 2, 'perturbation_factor': np.float64(0.11627015830934648), 'populations': 40, 'probability_negate_constant': np.float64(0.007635382631919943), 'topn': 8, 'weight_add_node': np.float64(3.142896905452101), 'weight_delete_node': np.float64(1.2562665797479204), 'weight_do_nothing': np.float64(0.19107995391893648), 'weight_insert_node': np.float64(0.010255429738395685), 'weight_mutate_constant': np.float64(0.03425148993802783), 'weight_mutate_operator': np.float64(0.21996865656613263), 'weight_randomize': np.float64(0.0006764012169783189), 'weight_rotate_tree': np.float64(3.575945387138266), 'weight_simplify': np.float64(0.002629159576498932), 'weight_swap_operands': np.float64(0.2274502704294639), 'threshold_for_model_selection': 1.0}",1.398708915883482,20,177.5112*Mean_SSH_DJF*Mean_SSH_SON - (-2.67579519549199*Mean_MerWindStr_MAM**2 - 8.226136)*(Mean_SSS_MAM + 2.4358706*Mean_ZonWindStr_SON) - 282.71616,"{'adaptive_parsimony_scaling': np.float64(1037.5556303203978), 'alpha': 3.17, 'annealing': False, 'autodiff_backend': None, 'batch_size': 50, 'batching': False, 'binary_operators': None, 'bumper': False, 'cluster_manager': None, 'complexity_mapping': None, 'complexity_of_constants': None, 'complexity_of_operators': None, 'complexity_of_variables': None, 'constraints': None, 'crossover_probability': np.float64(0.02088005308821694), 'data_augmentation_ratio': 1, 'data_augmentation_sigma': 1.0, 'delete_tempfiles': True, 'denoise': False, 'deterministic': True, 'dimensional_constraint_penalty': 100000000, 'dimensionless_constants_only': False, 'early_stop_condition': None, 'elementwise_loss': None, 'expression_spec': None, 'extra_jax_mappings': None, 'extra_sympy_mappings': None, 'extra_torch_mappings': None, 'fast_cycle': False, 'fraction_replaced': np.float64(0.0002808271764842089), 'fraction_replaced_hof': np.float64(0.049043927090281964), 'heap_size_hint_in_bytes': None, 'hof_migration': True, 'input_stream': 'stdin', 'logger_spec': None, 'loss_function': None, 'max_evals': None, 'maxdepth': None, 'maxsize': 20, 'migration': True, 'model_selection': 'custom', 'ncycles_per_iteration': 450, 'nested_constraints': None, 'niterations': 69, 'optimize_probability': np.float64(0.09730278003388929), 'optimizer_algorithm': 'BFGS', 'optimizer_f_calls_limit': 10916, 'optimizer_iterations': 9, 'optimizer_nrestarts': 2, 'output_directory': None, 'output_jax_format': False, 'output_torch_format': False, 'parallelism': 'serial', 'parsimony': 0.0, 'perturbation_factor': np.float64(0.11627015830934648), 'population_size': 31, 'populations': 40, 'precision': 32, 'print_precision': 5, 'probability_negate_constant': np.float64(0.007635382631919943), 'procs': None, 'progress': True, 'random_state': 42, 'run_id': None, 'select_k_features': None, 'should_optimize_constants': True, 'should_simplify': True, 'skip_mutation_failures': True, 'temp_equation_file': True, 'tempdir': None, 'threshold_for_model_selection': 1.0, 'timeout_in_seconds': None, 'topn': 8, 'tournament_selection_n': 15, 'tournament_selection_p': 0.982, 'turbo': False, 'unary_operators': ['square', 'sqrt'], 'update': False, 'update_verbosity': None, 'use_frequency': True, 'use_frequency_in_tournament': True, 'verbosity': 0, 'warm_start': False, 'warmup_maxsize_by': None, 'weight_add_node': np.float64(3.142896905452101), 'weight_delete_node': np.float64(1.2562665797479204), 'weight_do_nothing': np.float64(0.19107995391893648), 'weight_insert_node': np.float64(0.010255429738395685), 'weight_mutate_constant': np.float64(0.03425148993802783), 'weight_mutate_operator': np.float64(0.21996865656613263), 'weight_optimize': 0.0, 'weight_randomize': np.float64(0.0006764012169783189), 'weight_rotate_tree': np.float64(3.575945387138266), 'weight_simplify': np.float64(0.002629159576498932), 'weight_swap_operands': np.float64(0.2274502704294639), 'weighted_loss_ratio': 1.0}"
804,192.09221959114075,0.0,0.017826318740844727,0.0,1038.0851084088804,0.02764865830517516,0.0003134558627970384,0.08085377385713778,470,119,0.20951512349651025,8227,9,2,0.1108479765209244,23,0.010242646406117521,12,3.2146446340698067,0.9025867697287845,0.2175421769311688,0.009817604995914855,0.0314308517383921,0.4299589498979616,0.0003361989867837766,6.316153587711404,0.003085719710359035,0.2960743776295336,"{'adaptive_parsimony_scaling': np.float64(1038.0851084088804), 'crossover_probability': np.float64(0.02764865830517516), 'fraction_replaced': np.float64(0.0003134558627970384), 'fraction_replaced_hof': np.float64(0.08085377385713778), 'ncycles_per_iteration': 470, 'niterations': 119, 'optimize_probability': np.float64(0.20951512349651025), 'optimizer_f_calls_limit': 8227, 'optimizer_iterations': 9, 'optimizer_nrestarts': 2, 'perturbation_factor': np.float64(0.1108479765209244), 'populations': 23, 'probability_negate_constant': np.float64(0.010242646406117521), 'topn': 12, 'weight_add_node': np.float64(3.2146446340698067), 'weight_delete_node': np.float64(0.9025867697287845), 'weight_do_nothing': np.float64(0.2175421769311688), 'weight_insert_node': np.float64(0.009817604995914855), 'weight_mutate_constant': np.float64(0.0314308517383921), 'weight_mutate_operator': np.float64(0.4299589498979616), 'weight_randomize': np.float64(0.0003361989867837766), 'weight_rotate_tree': np.float64(6.316153587711404), 'weight_simplify': np.float64(0.003085719710359035), 'weight_swap_operands': np.float64(0.2960743776295336), 'threshold_for_model_selection': 1.0}",1.4087389933521162,19,-23.5137076975266*Mean_MerWindStr_MAM + 6.697249*Mean_SSS_MAM + 13.983745*Mean_ZonWindStr_SON + 19.7017894808064*sqrt(Mean_SSH_DJF**2) - 226.35326,"{'adaptive_parsimony_scaling': np.float64(1038.0851084088804), 'alpha': 3.17, 'annealing': False, 'autodiff_backend': None, 'batch_size': 50, 'batching': False, 'binary_operators': None, 'bumper': False, 'cluster_manager': None, 'complexity_mapping': None, 'complexity_of_constants': None, 'complexity_of_operators': None, 'complexity_of_variables': None, 'constraints': None, 'crossover_probability': np.float64(0.02764865830517516), 'data_augmentation_ratio': 1, 'data_augmentation_sigma': 1.0, 'delete_tempfiles': True, 'denoise': False, 'deterministic': True, 'dimensional_constraint_penalty': 100000000, 'dimensionless_constants_only': False, 'early_stop_condition': None, 'elementwise_loss': None, 'expression_spec': None, 'extra_jax_mappings': None, 'extra_sympy_mappings': None, 'extra_torch_mappings': None, 'fast_cycle': False, 'fraction_replaced': np.float64(0.0003134558627970384), 'fraction_replaced_hof': np.float64(0.08085377385713778), 'heap_size_hint_in_bytes': None, 'hof_migration': True, 'input_stream': 'stdin', 'logger_spec': None, 'loss_function': None, 'max_evals': None, 'maxdepth': None, 'maxsize': 20, 'migration': True, 'model_selection': 'custom', 'ncycles_per_iteration': 470, 'nested_constraints': None, 'niterations': 119, 'optimize_probability': np.float64(0.20951512349651025), 'optimizer_algorithm': 'BFGS', 'optimizer_f_calls_limit': 8227, 'optimizer_iterations': 9, 'optimizer_nrestarts': 2, 'output_directory': None, 'output_jax_format': False, 'output_torch_format': False, 'parallelism': 'serial', 'parsimony': 0.0, 'perturbation_factor': np.float64(0.1108479765209244), 'population_size': 31, 'populations': 23, 'precision': 32, 'print_precision': 5, 'probability_negate_constant': np.float64(0.010242646406117521), 'procs': None, 'progress': True, 'random_state': 42, 'run_id': None, 'select_k_features': None, 'should_optimize_constants': True, 'should_simplify': True, 'skip_mutation_failures': True, 'temp_equation_file': True, 'tempdir': None, 'threshold_for_model_selection': 1.0, 'timeout_in_seconds': None, 'topn': 12, 'tournament_selection_n': 15, 'tournament_selection_p': 0.982, 'turbo': False, 'unary_operators': ['square', 'sqrt'], 'update': False, 'update_verbosity': None, 'use_frequency': True, 'use_frequency_in_tournament': True, 'verbosity': 0, 'warm_start': False, 'warmup_maxsize_by': None, 'weight_add_node': np.float64(3.2146446340698067), 'weight_delete_node': np.float64(0.9025867697287845), 'weight_do_nothing': np.float64(0.2175421769311688), 'weight_insert_node': np.float64(0.009817604995914855), 'weight_mutate_constant': np.float64(0.0314308517383921), 'weight_mutate_operator': np.float64(0.4299589498979616), 'weight_optimize': 0.0, 'weight_randomize': np.float64(0.0003361989867837766), 'weight_rotate_tree': np.float64(6.316153587711404), 'weight_simplify': np.float64(0.003085719710359035), 'weight_swap_operands': np.float64(0.2960743776295336), 'weighted_loss_ratio': 1.0}"
950,172.48193836212158,0.0,0.020682811737060547,0.0,698.9150838646855,0.0331673980422856,0.0003651198746466449,0.07135039112779414,532,103,0.14036309382975742,8438,7,2,0.12377664352215632,23,0.005347969636342315,11,2.400793050224385,0.9852911353405966,0.2666693599222205,0.008387960919799802,0.03481962891759107,0.4075038694688334,0.00038085962540605897,4.968643833340772,0.002255287321210834,0.24222152689001217,"{'adaptive_parsimony_scaling': np.float64(698.9150838646855), 'crossover_probability': np.float64(0.0331673980422856), 'fraction_replaced': np.float64(0.0003651198746466449), 'fraction_replaced_hof': np.float64(0.07135039112779414), 'ncycles_per_iteration': 532, 'niterations': 103, 'optimize_probability': np.float64(0.14036309382975742), 'optimizer_f_calls_limit': 8438, 'optimizer_iterations': 7, 'optimizer_nrestarts': 2, 'perturbation_factor': np.float64(0.12377664352215632), 'populations': 23, 'probability_negate_constant': np.float64(0.005347969636342315), 'topn': 11, 'weight_add_node': np.float64(2.400793050224385), 'weight_delete_node': np.float64(0.9852911353405966), 'weight_do_nothing': np.float64(0.2666693599222205), 'weight_insert_node': np.float64(0.008387960919799802), 'weight_mutate_constant': np.float64(0.03481962891759107), 'weight_mutate_operator': np.float64(0.4075038694688334), 'weight_randomize': np.float64(0.00038085962540605897), 'weight_rotate_tree': np.float64(4.968643833340772), 'weight_simplify': np.float64(0.002255287321210834), 'weight_swap_operands': np.float64(0.24222152689001217), 'threshold_for_model_selection': 1.0009677963014945}",1.4116961765307168,18,-19.321356*Mean_MerWindStr_MAM + 0.02104162028329*Mean_SSH_DJF**2*Mean_Shortwave_DJF**2 + 6.441497*Mean_SSS_MAM + 19.321356*Mean_ZonWindStr_SON - 216.17905,"{'adaptive_parsimony_scaling': np.float64(698.9150838646855), 'alpha': 3.17, 'annealing': False, 'autodiff_backend': None, 'batch_size': 50, 'batching': False, 'binary_operators': None, 'bumper': False, 'cluster_manager': None, 'complexity_mapping': None, 'complexity_of_constants': None, 'complexity_of_operators': None, 'complexity_of_variables': None, 'constraints': None, 'crossover_probability': np.float64(0.0331673980422856), 'data_augmentation_ratio': 1, 'data_augmentation_sigma': 1.0, 'delete_tempfiles': True, 'denoise': False, 'deterministic': True, 'dimensional_constraint_penalty': 100000000, 'dimensionless_constants_only': False, 'early_stop_condition': None, 'elementwise_loss': None, 'expression_spec': None, 'extra_jax_mappings': None, 'extra_sympy_mappings': None, 'extra_torch_mappings': None, 'fast_cycle': False, 'fraction_replaced': np.float64(0.0003651198746466449), 'fraction_replaced_hof': np.float64(0.07135039112779414), 'heap_size_hint_in_bytes': None, 'hof_migration': True, 'input_stream': 'stdin', 'logger_spec': None, 'loss_function': None, 'max_evals': None, 'maxdepth': None, 'maxsize': 20, 'migration': True, 'model_selection': 'custom', 'ncycles_per_iteration': 532, 'nested_constraints': None, 'niterations': 103, 'optimize_probability': np.float64(0.14036309382975742), 'optimizer_algorithm': 'BFGS', 'optimizer_f_calls_limit': 8438, 'optimizer_iterations': 7, 'optimizer_nrestarts': 2, 'output_directory': None, 'output_jax_format': False, 'output_torch_format': False, 'parallelism': 'serial', 'parsimony': 0.0, 'perturbation_factor': np.float64(0.12377664352215632), 'population_size': 31, 'populations': 23, 'precision': 32, 'print_precision': 5, 'probability_negate_constant': np.float64(0.005347969636342315), 'procs': None, 'progress': True, 'random_state': 42, 'run_id': None, 'select_k_features': None, 'should_optimize_constants': True, 'should_simplify': True, 'skip_mutation_failures': True, 'temp_equation_file': True, 'tempdir': None, 'threshold_for_model_selection': 1.0009677963014945, 'timeout_in_seconds': None, 'topn': 11, 'tournament_selection_n': 15, 'tournament_selection_p': 0.982, 'turbo': False, 'unary_operators': ['square', 'sqrt'], 'update': False, 'update_verbosity': None, 'use_frequency': True, 'use_frequency_in_tournament': True, 'verbosity': 0, 'warm_start': False, 'warmup_maxsize_by': None, 'weight_add_node': np.float64(2.400793050224385), 'weight_delete_node': np.float64(0.9852911353405966), 'weight_do_nothing': np.float64(0.2666693599222205), 'weight_insert_node': np.float64(0.008387960919799802), 'weight_mutate_constant': np.float64(0.03481962891759107), 'weight_mutate_operator': np.float64(0.4075038694688334), 'weight_optimize': 0.0, 'weight_randomize': np.float64(0.00038085962540605897), 'weight_rotate_tree': np.float64(4.968643833340772), 'weight_simplify': np.float64(0.002255287321210834), 'weight_swap_operands': np.float64(0.24222152689001217), 'weighted_loss_ratio': 1.0}"
946,107.1976215839386,0.0,0.018135547637939453,0.0,1293.360119808415,0.023547471292276547,0.0003771068661212946,0.05510232760693303,297,81,0.11174420385313764,10404,11,2,0.08990530036589166,22,0.00604260494135628,9,1.7783776959045183,0.7947636420003937,0.29312846699959566,0.011932883023111764,0.03584027004718083,0.2570695827333594,0.0005934905391956933,5.55125957873479,0.0018450441811955485,0.1414809572088071,"{'adaptive_parsimony_scaling': np.float64(1293.360119808415), 'crossover_probability': np.float64(0.023547471292276547), 'fraction_replaced': np.float64(0.0003771068661212946), 'fraction_replaced_hof': np.float64(0.05510232760693303), 'ncycles_per_iteration': 297, 'niterations': 81, 'optimize_probability': np.float64(0.11174420385313764), 'optimizer_f_calls_limit': 10404, 'optimizer_iterations': 11, 'optimizer_nrestarts': 2, 'perturbation_factor': np.float64(0.08990530036589166), 'populations': 22, 'probability_negate_constant': np.float64(0.00604260494135628), 'topn': 9, 'weight_add_node': np.float64(1.7783776959045183), 'weight_delete_node': np.float64(0.7947636420003937), 'weight_do_nothing': np.float64(0.29312846699959566), 'weight_insert_node': np.float64(0.011932883023111764), 'weight_mutate_constant': np.float64(0.03584027004718083), 'weight_mutate_operator': np.float64(0.2570695827333594), 'weight_randomize': np.float64(0.0005934905391956933), 'weight_rotate_tree': np.float64(5.55125957873479), 'weight_simplify': np.float64(0.0018450441811955485), 'weight_swap_operands': np.float64(0.1414809572088071), 'threshold_for_model_selection': 1.0}",1.4119464662589214,20,-24.012392849718*Mean_MerWindStr_MAM + 134.452953298225*Mean_SSH_DJF**2 + 6.5555115*Mean_SSS_MAM + 13.8582297025088*Mean_ZonWindStr_SON - 220.56413,"{'adaptive_parsimony_scaling': np.float64(1293.360119808415), 'alpha': 3.17, 'annealing': False, 'autodiff_backend': None, 'batch_size': 50, 'batching': False, 'binary_operators': None, 'bumper': False, 'cluster_manager': None, 'complexity_mapping': None, 'complexity_of_constants': None, 'complexity_of_operators': None, 'complexity_of_variables': None, 'constraints': None, 'crossover_probability': np.float64(0.023547471292276547), 'data_augmentation_ratio': 1, 'data_augmentation_sigma': 1.0, 'delete_tempfiles': True, 'denoise': False, 'deterministic': True, 'dimensional_constraint_penalty': 100000000, 'dimensionless_constants_only': False, 'early_stop_condition': None, 'elementwise_loss': None, 'expression_spec': None, 'extra_jax_mappings': None, 'extra_sympy_mappings': None, 'extra_torch_mappings': None, 'fast_cycle': False, 'fraction_replaced': np.float64(0.0003771068661212946), 'fraction_replaced_hof': np.float64(0.05510232760693303), 'heap_size_hint_in_bytes': None, 'hof_migration': True, 'input_stream': 'stdin', 'logger_spec': None, 'loss_function': None, 'max_evals': None, 'maxdepth': None, 'maxsize': 20, 'migration': True, 'model_selection': 'custom', 'ncycles_per_iteration': 297, 'nested_constraints': None, 'niterations': 81, 'optimize_probability': np.float64(0.11174420385313764), 'optimizer_algorithm': 'BFGS', 'optimizer_f_calls_limit': 10404, 'optimizer_iterations': 11, 'optimizer_nrestarts': 2, 'output_directory': None, 'output_jax_format': False, 'output_torch_format': False, 'parallelism': 'serial', 'parsimony': 0.0, 'perturbation_factor': np.float64(0.08990530036589166), 'population_size': 31, 'populations': 22, 'precision': 32, 'print_precision': 5, 'probability_negate_constant': np.float64(0.00604260494135628), 'procs': None, 'progress': True, 'random_state': 42, 'run_id': None, 'select_k_features': None, 'should_optimize_constants': True, 'should_simplify': True, 'skip_mutation_failures': True, 'temp_equation_file': True, 'tempdir': None, 'threshold_for_model_selection': 1.0, 'timeout_in_seconds': None, 'topn': 9, 'tournament_selection_n': 15, 'tournament_selection_p': 0.982, 'turbo': False, 'unary_operators': ['square', 'sqrt'], 'update': False, 'update_verbosity': None, 'use_frequency': True, 'use_frequency_in_tournament': True, 'verbosity': 0, 'warm_start': False, 'warmup_maxsize_by': None, 'weight_add_node': np.float64(1.7783776959045183), 'weight_delete_node': np.float64(0.7947636420003937), 'weight_do_nothing': np.float64(0.29312846699959566), 'weight_insert_node': np.float64(0.011932883023111764), 'weight_mutate_constant': np.float64(0.03584027004718083), 'weight_mutate_operator': np.float64(0.2570695827333594), 'weight_optimize': 0.0, 'weight_randomize': np.float64(0.0005934905391956933), 'weight_rotate_tree': np.float64(5.55125957873479), 'weight_simplify': np.float64(0.0018450441811955485), 'weight_swap_operands': np.float64(0.1414809572088071), 'weighted_loss_ratio': 1.0}"
669,118.18505477905273,0.0,0.027088642120361328,0.0,923.8818441262889,0.03874700321864034,0.00034137797233519274,0.04175352562097603,340,74,0.10299277098259998,8376,6,2,0.09131792673583962,24,0.005340909389769048,8,2.045988319481846,0.9222333263893976,0.3979392494046485,0.01518736781029889,0.04693247476401335,0.2253118810746723,0.0004148662832541258,3.0215009193215434,0.002619497373186114,0.13968893686620387,"{'adaptive_parsimony_scaling': np.float64(923.8818441262889), 'crossover_probability': np.float64(0.03874700321864034), 'fraction_replaced': np.float64(0.00034137797233519274), 'fraction_replaced_hof': np.float64(0.04175352562097603), 'ncycles_per_iteration': 340, 'niterations': 74, 'optimize_probability': np.float64(0.10299277098259998), 'optimizer_f_calls_limit': 8376, 'optimizer_iterations': 6, 'optimizer_nrestarts': 2, 'perturbation_factor': np.float64(0.09131792673583962), 'populations': 24, 'probability_negate_constant': np.float64(0.005340909389769048), 'topn': 8, 'weight_add_node': np.float64(2.045988319481846), 'weight_delete_node': np.float64(0.9222333263893976), 'weight_do_nothing': np.float64(0.3979392494046485), 'weight_insert_node': np.float64(0.01518736781029889), 'weight_mutate_constant': np.float64(0.04693247476401335), 'weight_mutate_operator': np.float64(0.2253118810746723), 'weight_randomize': np.float64(0.0004148662832541258), 'weight_rotate_tree': np.float64(3.0215009193215434), 'weight_simplify': np.float64(0.002619497373186114), 'weight_swap_operands': np.float64(0.13968893686620387), 'threshold_for_model_selection': 1.0077837760641797}",1.4148627834132055,16,-25.552849*Mean_MerWindStr_MAM + 7.273526*Mean_SSS_MAM + 45.8648003728514*(0.154372697145436 - Mean_SeaSurfaceStericHeight_DJF)**2 - 247.49133,"{'adaptive_parsimony_scaling': np.float64(923.8818441262889), 'alpha': 3.17, 'annealing': False, 'autodiff_backend': None, 'batch_size': 50, 'batching': False, 'binary_operators': None, 'bumper': False, 'cluster_manager': None, 'complexity_mapping': None, 'complexity_of_constants': None, 'complexity_of_operators': None, 'complexity_of_variables': None, 'constraints': None, 'crossover_probability': np.float64(0.03874700321864034), 'data_augmentation_ratio': 1, 'data_augmentation_sigma': 1.0, 'delete_tempfiles': True, 'denoise': False, 'deterministic': True, 'dimensional_constraint_penalty': 100000000, 'dimensionless_constants_only': False, 'early_stop_condition': None, 'elementwise_loss': None, 'expression_spec': None, 'extra_jax_mappings': None, 'extra_sympy_mappings': None, 'extra_torch_mappings': None, 'fast_cycle': False, 'fraction_replaced': np.float64(0.00034137797233519274), 'fraction_replaced_hof': np.float64(0.04175352562097603), 'heap_size_hint_in_bytes': None, 'hof_migration': True, 'input_stream': 'stdin', 'logger_spec': None, 'loss_function': None, 'max_evals': None, 'maxdepth': None, 'maxsize': 20, 'migration': True, 'model_selection': 'custom', 'ncycles_per_iteration': 340, 'nested_constraints': None, 'niterations': 74, 'optimize_probability': np.float64(0.10299277098259998), 'optimizer_algorithm': 'BFGS', 'optimizer_f_calls_limit': 8376, 'optimizer_iterations': 6, 'optimizer_nrestarts': 2, 'output_directory': None, 'output_jax_format': False, 'output_torch_format': False, 'parallelism': 'serial', 'parsimony': 0.0, 'perturbation_factor': np.float64(0.09131792673583962), 'population_size': 31, 'populations': 24, 'precision': 32, 'print_precision': 5, 'probability_negate_constant': np.float64(0.005340909389769048), 'procs': None, 'progress': True, 'random_state': 42, 'run_id': None, 'select_k_features': None, 'should_optimize_constants': True, 'should_simplify': True, 'skip_mutation_failures': True, 'temp_equation_file': True, 'tempdir': None, 'threshold_for_model_selection': 1.0077837760641797, 'timeout_in_seconds': None, 'topn': 8, 'tournament_selection_n': 15, 'tournament_selection_p': 0.982, 'turbo': False, 'unary_operators': ['square', 'sqrt'], 'update': False, 'update_verbosity': None, 'use_frequency': True, 'use_frequency_in_tournament': True, 'verbosity': 0, 'warm_start': False, 'warmup_maxsize_by': None, 'weight_add_node': np.float64(2.045988319481846), 'weight_delete_node': np.float64(0.9222333263893976), 'weight_do_nothing': np.float64(0.3979392494046485), 'weight_insert_node': np.float64(0.01518736781029889), 'weight_mutate_constant': np.float64(0.04693247476401335), 'weight_mutate_operator': np.float64(0.2253118810746723), 'weight_optimize': 0.0, 'weight_randomize': np.float64(0.0004148662832541258), 'weight_rotate_tree': np.float64(3.0215009193215434), 'weight_simplify': np.float64(0.002619497373186114), 'weight_swap_operands': np.float64(0.13968893686620387), 'weighted_loss_ratio': 1.0}"
