,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_niterations,params,split0_test_MSE,mean_test_MSE,std_test_MSE,rank_test_MSE,split0_train_MSE,mean_train_MSE,std_train_MSE
0,18.25951623916626,0.0,0.008566617965698242,0.0,12,{'niterations': 12},-4.4578499999259857e-10,-4.4578499999259857e-10,0.0,1,-4.323284962321402e-09,-4.323284962321402e-09,0.0
1,3.9474120140075684,0.0,0.005467653274536133,0.0,19,{'niterations': 19},-4.4578499999259857e-10,-4.4578499999259857e-10,0.0,1,-4.323284962321402e-09,-4.323284962321402e-09,0.0
